Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance, fat_position, fat_cash, fat_balance
01/09/1995,13.625,13.625,13.4375,13.5625,8.942,9800,0.00462925,0.00462925,0.0163865,-0.0172058, 0.0163865,0,0.00462925, 6.96379,11.0579, 0, -4.61857, 8.92138, 212.39, 0, -1024.27,1.19777,874.924, 371.751, -3104.07, 220.125
01/10/1995,13.5,13.5625,13.4375,13.4375,8.85959,29800,-0.00921662,-0.00921662,0.01632,-0.017136, 0.01632,0,-0.00921662, 6.97547,11.0579, 0, 9.25935, 8.9007, 221.649, 0, -1105.49,1.18531,858.225, 371.751, -3104.07, 189.488
01/11/1995,13.375,13.375,13,13,8.57114,13200,-0.032558,-0.032558,0.0162136,-0.0170243, 0.0162136,-0.0158027,-0.0170243, 6.88369,10.8832, -15.9289, 17.1709, 8.78385, 238.82, 0, -1255.72,0.59876,791.236, 355.822, -2967.55, 82.2559
01/12/1995,13,13.25,13,13.25,8.73596,68400,0.0192304,0.0192304,0.0171778,-0.0180367, 0.0171778,0.00201785,0.0171778, 6.73266,10.9052, 2.01582, -17.032, 8.64444, 221.788, 0, -1107.35,1.14132,830.182, 357.838, -2985.16, 140.905
01/13/1995,13.25,13.375,13.1875,13.3125,8.77716,18600,0.00471637,0.00471637,0.0175817,-0.0184608, 0.0175817,0,0.00471637, 6.66534,10.9052, 0, -4.70528, 8.75654, 217.083, 0, -1064.79,1.3534,840.577, 357.838, -2985.16, 155.648
01/16/1995,13.375,13.375,13.1875,13.3125,8.77716,44000,0,0,0.0172401,-0.0181021, 0.0172401,0,0, 6.72222,10.9052, 0, 0, 8.77716, 217.083, 0, -1063.49,1.30438,841.881, 357.838, -2985.16, 155.648
01/17/1995,13.3125,13.3125,13.125,13.1875,8.69476,37600,-0.0093888,-0.0093888,0.0170775,-0.0179313, 0.0170775,0,-0.0093888, 6.74955,10.9052, 0, 9.43315, 8.73586, 226.516, 0, -1144.62,1.27386,824.878, 357.838, -2985.16, 126.16
01/18/1995,13.125,13.1875,13.125,13.125,8.65354,31800,-0.00473987,-0.00473987,0.0171378,-0.0179947, 0.0171378,0,-0.00473987, 6.73939,10.9052, 0, 4.75114, 8.67413, 231.267, 0, -1184.56,1.27382,816.719, 357.838, -2985.16, 111.413
01/19/1995,13.0625,13.25,13.0625,13.1875,8.69476,18000,0.00476244,0.00476244,0.0171519,-0.0180095, 0.0171519,0,0.00476244, 6.73703,10.9052, 0, -4.75114, 8.67413, 226.516, 0, -1142.07,1.27591,827.428, 357.838, -2985.16, 126.16
01/20/1995,13.25,13.25,13.1875,13.1875,8.69476,39800,0,0,0.0171093,-0.0179647, 0.0171093,0,0, 6.74419,10.9052, 0, 0, 8.69476, 226.516, 0, -1140.8,1.2726,828.701, 357.838, -2985.16, 126.16
01/23/1995,13.1875,13.25,13.0625,13.25,8.73596,27800,0.00473906,0.00473906,0.0170818,-0.0179358, 0.0170818,0,0.00473906, 6.74883,10.9052, 0, -4.72787, 8.71534, 221.788, 0, -1098.32,1.27151,839.208, 357.838, -2985.16, 140.905
01/24/1995,13.3125,13.5625,13.3125,13.5,8.9008,43600,0.0188686,0.0188686,0.0167649,-0.0176032, 0.0167649,0.00206892,0.0167649, 6.81663,10.9277, 2.06679, -16.626, 8.80889, 205.162, 0, -950.766,1.10194,875.34, 359.905, -3003.55, 199.889
01/25/1995,13.5625,13.875,13.5625,13.875,9.14804,58800,0.0277774,0.0277774,0.0164788,-0.0173028, 0.0164788,0.0111154,0.0164788, 6.94211,11.0492, 11.0541, -16.3445, 8.97383, 188.818, 0, -803.365,0.727626,923.945, 370.959, -3104.68, 288.872
01/26/1995,13.875,14.0625,13.75,14,9.23045,23800,0.00900904,0.00900904,0.0168612,-0.0177042, 0.0168612,0,0.00900904, 6.87579,11.0492, 0, -8.9687, 9.18915, 179.849, 0, -719.644,1.30624,940.442, 370.959, -3104.68, 319.445
01/27/1995,14,14,13.5625,13.875,9.14804,39000,-0.0089286,-0.0089286,0.0168942,-0.0177389, 0.0168942,0,-0.0089286, 6.87012,11.0492, 0, 8.9687, 9.18915, 188.818, 0, -800.747,1.31135,926.563, 370.959, -3104.68, 288.872
01/30/1995,13.875,13.875,13.75,13.875,9.14804,117800,0,0,0.0167343,-0.017571, 0.0167343,0,0, 6.8977,11.0492, 0, 0, 9.14804, 188.818, 0, -799.466,1.28089,927.844, 370.959, -3104.68, 288.872
01/31/1995,13.75,13.8125,13.6875,13.75,9.06562,12400,-0.00900893,-0.00900893,0.0167343,-0.017571, 0.0167343,0,-0.00900893, 6.8977,11.0492, 0, 9.04975, 9.10674, 197.867, 0, -880.605,1.2751,913.186, 370.959, -3104.68, 258.3
02/01/1995,13.75,13.875,13.75,13.75,9.06562,104800,0,0,0.0165323,-0.0173589, 0.0165323,0,0, 6.93278,11.0492, 0, 0, 9.06562, 197.867, 0, -879.366,1.2389,914.424, 370.959, -3104.68, 258.3
02/02/1995,13.75,13.8125,13.6875,13.8125,9.10683,36400,0.00454552,0.00454552,0.0164125,-0.0172332, 0.0164125,0,0.00454552, 6.95371,11.0492, 0, -4.53522, 9.0862, 193.332, 0, -836.934,1.22378,923.708, 370.959, -3104.68, 273.586
02/03/1995,13.75,13.8125,13.75,13.8125,9.10683,7600,0,0,0.0163779,-0.0171968, 0.0163779,0,0, 6.95978,11.0492, 0, 0, 9.10683, 193.332, 0, -835.713,1.22139,924.93, 370.959, -3104.68, 273.586
02/06/1995,13.8125,13.8125,13.75,13.8125,9.10683,110800,0,0,0.0163713,-0.0171899, 0.0163713,0,0, 6.96094,11.0492, 0, 0, 9.10683, 193.332, 0, -834.493,1.2204,926.15, 370.959, -3104.68, 273.586
02/07/1995,13.75,13.75,13.5625,13.625,8.9832,81600,-0.0135752,-0.0135752,0.0160395,-0.0168415, 0.0160395,0,-0.0135752, 7.0195,11.0492, 0, 13.6682, 9.04481, 207, 0, -956.955,1.16346,902.571, 370.959, -3104.68, 227.726
02/08/1995,13.5625,13.5625,12.5625,12.6875,8.3651,478000,-0.0688071,-0.0481186,0.0151444,-0.0159016, 0.0151444,-0.0537603,-0.0159016, 6.79518,10.4552, -55.2594, 16.0294, 8.91149, 223.03, 0, -1099.57,0.233277,766.097, 315.7, -2642.43, -1.56688
02/09/1995,12.6875,12.75,12,12.75,8.4063,547800,0.00492582,0.00492582,0.0173303,-0.0181968, 0.0173303,0,0.00492582, 6.43037,10.4552, 0, -4.91373, 8.38567, 218.116, 0, -1057.1,1.25928,776.445, 315.7, -2642.43, 11.4415
02/10/1995,12.75,12.9375,12.75,12.9375,8.52992,138200,0.0147058,0.0147058,0.017217,-0.0180778, 0.017217,0,0.0147058, 6.44855,10.4552, 0, -14.5987, 8.46789, 203.517, 0, -932.229,1.25505,803.758, 315.7, -2642.43, 50.4686
02/13/1995,12.9375,12.9375,12.625,12.625,8.32389,95000,-0.024154,-0.024154,0.0166179,-0.0174487, 0.0166179,-0.00682436,-0.0174487, 6.50131,10.3838, -6.84775, 17.6028, 8.45518, 221.12, 0, -1080.22,0.839231,760.355, 308.852, -2585.43, -14.5756
02/14/1995,12.75,12.75,12.4375,12.75,8.4063,181400,0.00990054,0.00990054,0.0162144,-0.0170251, 0.0162144,0,0.00990054, 6.56771,10.3838, 0, -9.85185, 8.365, 211.268, 0, -996.714,1.09961,779.27, 308.852, -2585.43, 10.8772
02/15/1995,12.75,12.75,12.5625,12.625,8.32389,215400,-0.00980348,-0.00980348,0.0155166,-0.0162924, 0.0155166,0,-0.00980348, 6.68498,10.3838, 0, 9.85185, 8.365, 221.12, 0, -1078.12,1.00699,762.462, 308.852, -2585.43, -14.5756
02/16/1995,12.625,12.8125,12.5625,12.75,8.4063,104000,0.00990054,0.00990054,0.0150945,-0.0158492, 0.0150945,0,0.00990054, 6.75743,10.3838, 0, -9.85185, 8.365, 211.268, 0, -994.754,0.952959,781.23, 308.852, -2585.43, 10.8772
02/17/1995,12.75,13.0625,12.75,12.9375,8.52992,25600,0.0147058,0.0147058,0.0152195,-0.0159805, 0.0152195,0,0.0147058, 6.73585,10.3838, 0, -14.5987, 8.46789, 196.67, 0, -870.153,0.980726,807.423, 308.852, -2585.43, 49.0578
02/21/1995,13.0625,13.0625,12.875,12.9375,8.52992,18400,0,0,0.015455,-0.0162277, 0.015455,0,0, 6.69548,10.3838, 0, 0, 8.52992, 196.67, 0, -869.135,1.01871,808.441, 308.852, -2585.43, 49.0578
02/22/1995,12.9375,13.0625,12.9375,12.9375,8.52992,27600,0,0,0.0154244,-0.0161956, 0.0154244,0,0, 6.70071,10.3838, 0, 0, 8.52992, 196.67, 0, -868.12,1.01468,809.456, 308.852, -2585.43, 49.0578
02/23/1995,12.9375,13.1875,12.875,13.1875,8.73188,55800,0.0236757,0.0236757,0.0153409,-0.016108, 0.0153409,0.00820886,0.0153409, 6.77011,10.4691, 8.17535, -15.2244, 8.5951, 181.445, 0, -736.605,0.658853,847.75, 317.027, -2656.81, 111.431
02/24/1995,13.1875,13.1875,13,13.0625,8.64911,96400,-0.00947826,-0.00947826,0.0147003,-0.0154354, 0.0147003,0,-0.00947826, 6.88221,10.4691, 0, 9.52347, 8.69039, 190.969, 0, -818.429,0.938998,833.279, 317.027, -2656.81, 85.1929
02/27/1995,13,13,12.8125,12.875,8.52496,25800,-0.014354,-0.014354,0.0144356,-0.0151574, 0.0144356,0,-0.014354, 6.92936,10.4691, 0, 14.458, 8.58681, 205.427, 0, -941.682,0.894685,809.571, 317.027, -2656.81, 45.8343
02/28/1995,12.8125,12.9375,12.75,12.75,8.44219,103800,-0.00970902,-0.00970902,0.0146617,-0.0153948, 0.0146617,0,-0.00970902, 6.88907,10.4691, 0, 9.75646, 8.48348, 215.183, 0, -1023.54,0.911824,793.077, 317.027, -2656.81, 19.5943
03/01/1995,12.75,12.75,12.6875,12.75,8.44219,162000,0,0,0.0147654,-0.0155037, 0.0147654,0,0, 6.8707,10.4691, 0, 0, 8.44219, 215.183, 0, -1022.62,0.92027,793.998, 317.027, -2656.81, 19.5943
03/02/1995,12.75,12.75,12.625,12.6875,8.40081,127400,-0.00490192,-0.00490192,0.0146688,-0.0154022, 0.0146688,0,-0.00490192, 6.88781,10.4691, 0, 4.91398, 8.42148, 220.097, 0, -1063.1,0.906035,785.897, 317.027, -2656.81, 6.47472
03/03/1995,12.6875,12.75,12.625,12.75,8.44219,20400,0.00492607,0.00492607,0.0146705,-0.0154041, 0.0146705,0,0.00492607, 6.88749,10.4691, 0, -4.91398, 8.42148, 215.183, 0, -1020.81,0.906254,795.81, 317.027, -2656.81, 19.5943
03/06/1995,12.75,12.75,12.5,12.6875,8.40081,43600,-0.00490192,-0.00490192,0.0146725,-0.0154061, 0.0146725,0,-0.00490192, 6.88715,10.4691, 0, 4.91398, 8.42148, 220.097, 0, -1061.28,0.906492,787.71, 317.027, -2656.81, 6.47472
03/07/1995,12.5625,12.625,12.5,12.625,8.35943,20200,-0.00492595,-0.00492595,0.0146981,-0.015433, 0.0146981,0,-0.00492595, 6.88261,10.4691, 0, 4.93813, 8.38009, 225.035, 0, -1101.76,0.905188,779.405, 317.027, -2656.81, -6.6445
03/08/1995,12.625,12.75,12.5,12.625,8.35943,92600,0,0,0.0146895,-0.015424, 0.0146895,0,0, 6.88413,10.4691, 0, 0, 8.35943, 225.035, 0, -1100.86,0.901908,780.307, 317.027, -2656.81, -6.6445
03/09/1995,12.5,12.5,12.375,12.4375,8.23528,31200,-0.0148514,-0.0148514,0.0142224,-0.0149335, 0.0142224,0,-0.0148514, 6.96768,10.4691, 0, 14.9628, 8.29712, 239.998, 0, -1224.17,0.839153,752.283, 317.027, -2656.81, -46.0031
03/10/1995,12.375,12.5,12.375,12.4375,8.23528,67200,0,0,0.0133223,-0.0139884, 0.0133223,0,0, 7.133,10.4691, 0, 0, 8.23528, 239.998, 0, -1223.44,0.730812,753.014, 317.027, -2656.81, -46.0031
03/13/1995,12.375,12.4375,12.25,12.25,8.11113,43600,-0.0150754,-0.0150754,0.0131501,-0.0138076, 0.0131501,-0.00128551,-0.0138076, 7.15608,10.4556, -1.28633, 13.9038, 8.17823, 253.902, 0, -1336.5,0.646887,722.932, 315.741, -2646.38, -85.3621
03/14/1995,12.25,12.25,12,12.125,8.02836,109200,-0.0102045,-0.0102045,0.0132931,-0.0139578, 0.0132931,0,-0.0102045, 7.12928,10.4556, 0, 10.2569, 8.06964, 264.159, 0, -1418.55,0.712978,702.206, 315.741, -2646.38, -111.496
03/15/1995,12.0625,12.25,12.0625,12.25,8.11113,94000,0.0103097,0.0103097,0.0133392,-0.0140062, 0.0133392,0,0.0103097, 7.12067,10.4556, 0, -10.2569, 8.06964, 253.902, 0, -1335.07,0.717938,724.363, 315.741, -2646.38, -85.3621
03/16/1995,12.25,12.375,12.1875,12.375,8.19389,228400,0.0102034,0.0102034,0.0135304,-0.0142069, 0.0135304,0,0.0102034, 7.08514,10.4556, 0, -10.1517, 8.15241, 243.75, 0, -1251.56,0.746233,745.701, 315.741, -2646.38, -59.231
03/17/1995,12.4375,12.875,12.375,12.75,8.44219,68000,0.0303034,0.0303034,0.013732,-0.0144186, 0.013732,0.0163469,0.013732, 7.16316,10.6265, 16.2147, -13.6386, 8.24996, 230.111, 0, -1138.69,0.355111,803.958, 331.956, -2783.27, 19.1684
03/20/1995,12.625,12.875,12.5,12.8125,8.48358,36200,0.00490228,0.00490228,0.0149424,-0.0156895, 0.0149424,0,0.00490228, 6.9424,10.6265, 0, -4.8903, 8.46286, 225.221, 0, -1096.36,0.944771,814.325, 331.956, -2783.27, 32.9067
03/21/1995,12.9375,13,12.875,12.9375,8.56634,58000,0.00975532,0.00975532,0.0149882,-0.0157376, 0.0149882,0,0.00975532, 6.93425,10.6265, 0, -9.70804, 8.52486, 215.513, 0, -1012.64,0.957532,833.519, 331.956, -2783.27, 60.3794
03/22/1995,12.8125,12.8125,12.5,12.5,8.27666,20200,-0.033816,-0.033816,0.0151274,-0.0158838, 0.0151274,-0.0182216,-0.0158838, 6.78364,10.4329, -18.3896, 16.0113, 8.49803, 231.524, 0, -1148.25,0.452847,767.998, 313.566, -2631.06, -35.7812
03/23/1995,12.5625,12.5625,12.3125,12.3125,8.15251,12400,-0.0149999,-0.0149999,0.0161176,-0.0169235, 0.0161176,0,-0.0149999, 6.61489,10.4329, 0, 15.1135, 8.21435, 246.638, 0, -1271.33,1.06695,739.387, 313.566, -2631.06, -74.7101
03/24/1995,12.3125,12.5625,12.3125,12.5,8.27666,18800,0.0152283,0.0152283,0.0138096,-0.0145, 0.0138096,0.00139943,0.0138096, 7.02826,10.4475, 1.39845, -13.7151, 8.20861, 232.923, 0, -1158.04,0.710688,769.784, 314.964, -2642.64, -35.7812
03/27/1995,12.4375,12.6875,12.4375,12.625,8.35943,49800,0.0100002,0.0100002,0.0140814,-0.0147855, 0.0140814,0,0.0100002, 6.97878,10.4475, 0, -9.9505, 8.31794, 222.972, 0, -1074.45,0.824664,789.474, 314.964, -2642.64, -9.71223
03/28/1995,12.6875,12.75,12.5625,12.75,8.44219,11000,0.0099008,0.0099008,0.0139325,-0.0146291, 0.0139325,0,0.0099008, 7.00582,10.4475, 0, -9.8521, 8.40071, 213.12, 0, -990.867,0.81535,808.335, 314.964, -2642.64, 16.3558
03/29/1995,12.6875,12.8125,12.6875,12.75,8.44219,21400,0,0,0.0133193,-0.0139852, 0.0133193,0,0, 7.11886,10.4475, 0, 0, 8.44219, 213.12, 0, -990.118,0.748836,809.084, 314.964, -2642.64, 16.3558
03/30/1995,12.6875,12.9375,12.625,12.9375,8.56634,81600,0.0147054,0.0147054,0.0132019,-0.013862, 0.0132019,0.00148392,0.0132019, 7.15141,10.463, 1.48282, -13.1155, 8.49774, 200.005, 0, -878,0.66571,835.308, 316.447, -2655.34, 55.4574
03/31/1995,12.9375,13.0625,12.75,13.0625,8.64911,49400,0.00966247,0.00966247,0.0133177,-0.0139835, 0.0133177,0,0.00966247, 7.12973,10.463, 0, -9.61609, 8.60763, 190.389, 0, -794.465,0.763325,852.227, 316.447, -2655.34, 81.6504
04/03/1995,13,13.125,13,13.125,8.6905,3600,0.00478465,0.00478465,0.0133123,-0.0139779, 0.0133123,0,0.00478465, 7.13073,10.463, 0, -4.77324, 8.66978, 185.615, 0, -752.314,0.768215,860.775, 316.447, -2655.34, 94.7459
04/04/1995,13.125,13.125,12.875,12.9375,8.56634,27800,-0.0142863,-0.0142863,0.0130822,-0.0137363, 0.0130822,-0.00055764,-0.0137363, 7.16993,10.4572, -0.557795, 13.8315, 8.6306, 199.447, 0, -870.979,0.709726,837.551, 315.89, -2650.56, 55.4574
04/05/1995,12.8125,12.9375,12.75,12.875,8.52496,171200,-0.00483018,-0.00483018,0.0133657,-0.014034, 0.0133657,0,-0.00483018, 7.11679,10.4572, 0, 4.84189, 8.54563, 204.289, 0, -911.592,0.763303,829.962, 315.89, -2650.56, 42.3868
04/06/1995,13,13,12.9375,13,8.60773,24400,0.00970855,0.00970855,0.0133976,-0.0140675, 0.0133976,0,0.00970855, 7.11085,10.4572, 0, -9.66172, 8.56625, 194.627, 0, -828.059,0.768801,847.238, 315.89, -2650.56, 68.5314
04/07/1995,12.9375,13.125,12.9375,13.125,8.6905,43600,0.00961543,0.00961543,0.0127772,-0.0134161, 0.0127772,0,0.00961543, 7.22776,10.4572, 0, -9.5695, 8.64901, 185.058, 0, -744.586,0.706008,863.656, 315.89, -2650.56, 94.6766
04/10/1995,13.0625,13.3125,13.0625,13.3125,8.81464,491600,0.0142853,0.0142853,0.0127849,-0.0134241, 0.0127849,0.00148145,0.0127849, 7.23701,10.4727, 1.48035, -12.7038, 8.74587, 172.354, 0, -632.839,0.640546,886.397, 317.37, -2663.61, 133.893
04/11/1995,13.3125,13.375,13.25,13.25,8.77326,62400,-0.00469435,-0.00469435,0.0127268,-0.0133632, 0.0127268,0,-0.00469435, 7.24811,10.4727, 0, 4.7054, 8.79393, 177.059, 0, -673.506,0.712184,879.88, 317.37, -2663.61, 120.761
04/12/1995,13.25,13.3125,13.125,13.125,8.6905,81200,-0.00943401,-0.00943401,0.0126111,-0.0132416, 0.0126111,0,-0.00943401, 7.27032,10.4727, 0, 9.47879, 8.73178, 186.538, 0, -755.579,0.694349,865.528, 317.37, -2663.61, 94.4929
04/13/1995,13.1875,13.1875,13.0625,13.125,8.6905,6600,0,0,0.0127629,-0.013401, 0.0127629,0,0, 7.24121,10.4727, 0, 0, 8.6905, 186.538, 0, -754.871,0.707803,866.236, 317.37, -2663.61, 94.4929
04/17/1995,13.125,13.125,12.875,12.875,8.52496,56600,-0.0190475,-0.0190475,0.0127154,-0.0133512, 0.0127154,-0.00577338,-0.0133512, 7.20844,10.4122, -5.79011, 13.4411, 8.63229, 199.979, 0, -870.411,0.487174,834.403, 311.58, -2614.25, 41.958
04/18/1995,12.875,12.875,12.625,12.6875,8.40081,19200,-0.0145633,-0.0145633,0.0132172,-0.013878, 0.0132172,-0.000694961,-0.013878, 7.10889,10.405, -0.695203, 13.9752, 8.4656, 213.954, 0, -988.016,0.704181,809.374, 310.885, -2608.41, 3.27475
04/19/1995,12.5,12.625,12.5,12.625,8.35943,44000,-0.00492595,-0.00492595,0.0134664,-0.0141397, 0.0134664,0,-0.00492595, 7.06262,10.405, 0, 4.93813, 8.38009, 218.892, 0, -1028.64,0.759842,801.178, 310.885, -2608.41, -9.59027
04/20/1995,12.5,12.5,12.1875,12.1875,8.06974,226000,-0.0346543,-0.0346543,0.0134664,-0.0141397, 0.0134664,-0.0208088,-0.0141397, 6.91565,10.1884, -21.0283, 14.2407, 8.30012, 233.133, 0, -1146.53,0.304489,734.79, 289.856, -2438.71, -99.6504
04/21/1995,12.1875,12.1875,11.875,12,7.94559,521200,-0.015384,-0.015384,0.0148857,-0.01563, 0.0148857,0,-0.015384, 6.66588,10.1884, 0, 15.5036, 8.00743, 248.637, 0, -1269.79,0.887163,705.777, 289.856, -2438.71, -135.635
04/24/1995,12,12.125,11.9375,12,7.94559,24000,0,0,0.014903,-0.0156482, 0.014903,0,0, 6.66292,10.1884, 0, 0, 7.94559, 248.637, 0, -1268.91,0.882362,706.659, 289.856, -2438.71, -135.635
04/25/1995,12.125,12.1875,12.0625,12.0625,7.98698,33200,0.0052083,0.0052083,0.014903,-0.0156482, 0.014903,0,0.0052083, 6.66292,10.1884, 0, -5.19478, 7.96626, 243.442, 0, -1226.64,0.884657,717.725, 289.856, -2438.71, -123.64
04/26/1995,12.0625,12.3125,12.0625,12.1875,8.06974,170800,0.0103621,0.0103621,0.0147052,-0.0154405, 0.0147052,0,0.0103621, 6.69688,10.1884, 0, -10.3088, 8.02825, 233.133, 0, -1143.01,0.868032,738.313, 289.856, -2438.71, -99.6504
04/27/1995,12.1875,12.1875,11.875,11.9375,7.90421,633400,-0.0205121,-0.0205121,0.0147122,-0.0154478, 0.0147122,-0.00514367,-0.0154478, 6.66124,10.136, -5.15695, 15.5684, 8.00717, 248.701, 0, -1267.02,0.650109,698.771, 284.699, -2397.95, -147.629
04/28/1995,11.8125,11.9375,11.6875,11.9375,7.90421,364600,0,0,0.0150595,-0.0158125, 0.0150595,0,0, 6.60209,10.136, 0, 0, 7.90421, 248.701, 0, -1266.12,0.896296,699.667, 284.699, -2397.95, -147.629
05/01/1995,11.875,11.9375,11.6875,11.75,7.78006,30600,-0.0157066,-0.0157066,0.0149182,-0.0156641, 0.0149182,-4.31729e-05,-0.0156641, 6.62579,10.1356, -0.0431738, 15.788, 7.84206, 264.489, 0, -1389.06,0.870233,668.683, 284.656, -2397.62, -182.974
05/02/1995,11.75,12.125,11.75,12.125,8.02836,379800,0.0319144,0.0319144,0.0139104,-0.0146059, 0.0139104,0.017757,0.0139104, 6.92134,10.3156, 17.6012, -13.8145, 7.83399, 250.675, 0, -1280.51,0.332932,732.002, 302.257, -2538.93, -112.295
05/03/1995,12.125,12.5,12.125,12.5,8.27666,346400,0.030928,0.030928,0.0152263,-0.0159877, 0.0152263,0.0154661,0.0152263, 6.79388,10.4751, 15.3478, -15.1116, 8.08925, 235.563, 0, -1157.8,0.465193,791.878, 317.605, -2665.95, -37.2445
05/04/1995,12.4375,12.5625,12.375,12.375,8.19389,179600,-0.0100004,-0.0100004,0.0162341,-0.0170458, 0.0162341,0,-0.0100004, 6.62215,10.4751, 0, 10.0507, 8.23517, 245.614, 0, -1239.48,1.08518,773.051, 317.605, -2665.95, -63.5327
05/05/1995,12.5,12.5,12.4375,12.4375,8.23528,149200,0.0050512,0.0050512,0.015119,-0.0158749, 0.015119,0,0.0050512, 6.81257,10.4751, 0, -5.03849, 8.21456, 240.576, 0, -1197.16,0.938858,784.051, 317.605, -2665.95, -50.3873
05/08/1995,12.375,12.8125,12.375,12.8125,8.48358,166000,0.0301508,0.0301508,0.0148847,-0.0156289, 0.0148847,0.0150422,0.0148847, 6.95672,10.6327, 14.9302, -14.775, 8.29634, 225.801, 0, -1074.12,0.457103,841.477, 332.535, -2792.62, 28.474
05/09/1995,12.8125,12.875,12.6875,12.75,8.44219,177000,-0.00487837,-0.00487837,0.0156266,-0.016408, 0.0156266,0,-0.00487837, 6.82604,10.6327, 0, 4.8903, 8.46286, 230.691, 0, -1114.47,1.03328,833.064, 332.535, -2792.62, 14.7117
05/10/1995,12.875,12.875,12.6875,12.6875,8.40081,28000,-0.00490192,-0.00490192,0.0155652,-0.0163434, 0.0155652,0,-0.00490192, 6.83672,10.6327, 0, 4.91398, 8.42148, 235.605, 0, -1154.84,1.02016,824.436, 332.535, -2792.62, 0.950382
05/11/1995,12.6875,12.9375,12.6875,12.9375,8.56634,206400,0.0197039,0.0197039,0.0154896,-0.016264, 0.0154896,0.00415009,0.0154896, 6.87833,10.6768, 4.14151, -15.3708, 8.46562, 220.234, 0, -1023.91,0.800962,862.688, 336.677, -2828.09, 55.9946
05/12/1995,12.9375,12.9375,12.8125,12.9375,8.56634,45400,0,0,0.0159039,-0.0166991, 0.0159039,0,0, 6.80628,10.6768, 0, 0, 8.56634, 220.234, 0, -1022.83,1.08336,863.772, 336.677, -2828.09, 55.9946
05/15/1995,12.875,12.9375,12.8125,12.8125,8.48358,22200,-0.00966107,-0.00966107,0.0156794,-0.0164634, 0.0156794,0,-0.00966107, 6.84517,10.6768, 0, 9.70804, 8.52486, 229.942, 0, -1104.54,1.0479,846.192, 336.677, -2828.09, 28.1312
05/16/1995,12.875,12.875,12.75,12.75,8.44219,35600,-0.00487837,-0.00487837,0.0156708,-0.0164543, 0.0156708,0,-0.00487837, 6.84668,10.6768, 0, 4.8903, 8.46286, 234.832, 0, -1144.89,1.03912,837.614, 336.677, -2828.09, 14.1975
05/17/1995,12.75,12.8125,12.6875,12.8125,8.48358,26600,0.00490228,0.00490228,0.0156572,-0.01644, 0.0156572,0,0.00490228, 6.84905,10.6768, 0, -4.8903, 8.46286, 229.942, 0, -1102.46,1.03732,848.269, 336.677, -2828.09, 28.1312
05/18/1995,12.8125,13,12.75,13,8.60773,496800,0.0146339,0.0146339,0.0154802,-0.0162542, 0.0154802,0,0.0146339, 6.87997,10.6768, 0, -14.5279, 8.54543, 215.414, 0, -977.293,1.0239,876.934, 336.677, -2828.09, 69.929
05/19/1995,13,13,12.875,12.875,8.52496,84600,-0.0096152,-0.0096152,0.0156863,-0.0164706, 0.0156863,0,-0.0096152, 6.84398,10.6768, 0, 9.66172, 8.56625, 225.076, 0, -1059,1.0539,859.761, 336.677, -2828.09, 42.0639
05/22/1995,12.875,12.875,12.875,12.875,8.52496,64400,0,0,0.0156893,-0.0164738, 0.0156893,0,0, 6.84344,10.6768, 0, 0, 8.52496, 225.076, 0, -1057.96,1.04923,860.81, 336.677, -2828.09, 42.0639
05/23/1995,12.875,12.9375,12.6875,12.75,8.44219,70400,-0.00970902,-0.00970902,0.0155797,-0.0163587, 0.0155797,0,-0.00970902, 6.86256,10.6768, 0, 9.75646, 8.48348, 234.832, 0, -1139.69,1.02958,842.807, 336.677, -2828.09, 14.1975
05/24/1995,12.8125,12.875,12.75,12.8125,8.48358,107400,0.00490228,0.00490228,0.0154082,-0.0161786, 0.0154082,0,0.00490228, 6.89262,10.6768, 0, -4.8903, 8.46286, 229.942, 0, -1097.3,1.00459,853.429, 336.677, -2828.09, 28.1312
05/25/1995,12.8125,13,12.75,13,8.64484,49000,0.0190081,0.0190081,0.0154354,-0.0162071, 0.0154354,0.00351846,0.0154354, 6.91207,10.7144, 3.51229, -15.3174, 8.5488, 214.625, 0, -965.528,0.829333,889.867, 340.189, -2858.46, 82.4227
05/26/1995,13,13,12.9375,12.9375,8.60327,5000,-0.00480807,-0.00480807,0.0157696,-0.0165581, 0.0157696,0,-0.00480807, 6.85354,10.7144, 0, 4.81967, 8.62403, 219.444, 0, -1006.02,1.07231,881.919, 340.189, -2858.46, 68.2828
05/30/1995,12.9375,13.1875,12.6875,13.1875,8.76952,259800,0.0193244,0.0193244,0.0157934,-0.0165831, 0.0157934,0.00347609,0.0157934, 6.8732,10.7516, 3.47006, -15.67, 8.67094, 203.774, 0, -869.261,0.886326,917.744, 343.659, -2888.89, 124.84
05/31/1995,13.0625,13.0625,12.5,12.5,8.31234,560200,-0.0521332,-0.0473802,0.0157695,-0.016558, 0.0157695,-0.0361741,-0.016558, 6.62859,10.3627, -36.8446, 16.6966, 8.69662, 220.471, 0, -1014.13,0.339538,818.505, 306.814, -2582.62, -32.2749
